#ID#	#ENTRY#	#ENTRY_POS#	#PARENT#	#PARENT_POS#	#ENTRY_SEM#	#PARENT_SEM#
287	#explosible#	#ADJ#	#explosibilité#	#N#	#propriété#	#PROPRIETE#
288	#expressif#	#ADJ#	#expressivité#	#N#	#propriété#	#PROPRIETE#
289	#exquis#	#ADJ#	#exquisité#	#N#	#évaluatif#	#PROPRIETE#
290	#extensible#	#ADJ#	#extensibilité#	#N#	#propriété#	#PROPRIETE#
291	#extensif#	#ADJ#	#extensivité#	#N#	#propriété#	#PROPRIETE#
292	#extra-territorial#	#ADJ#	#extra-territorialité#	#N#	#propriété / RELATIONNEL#	#REL.SPATIALE#
293	#extrême#	#ADJ#	#extrémité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE / OBJET CONCRET#
294	#extérieur#	#ADJ#	#extériorité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
295	#exécrable#	#ADJ#	#exécrabilité#	#N#	#propriété#	#PROPRIETE#
296	#fabricable#	#ADJ#	#fabricabilité#	#N#	#propriété#	#PROPRIETE#
297	#facile#	#ADJ#	#facilité#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
298	#factice#	#ADJ#	#facticité#	#N#	#propriété#	#PROPRIETE#
299	#factuel#	#ADJ#	#factualité#	#N#	#propriété / RELATIONNEL#	#RELATION#
300	#faillible#	#ADJ#	#faillibilité#	#N#	#propriété#	#PROPRIETE#
301	#faisable#	#ADJ#	#faisabilité#	#N#	#propriété#	#PROPRIETE#
302	#falsifiable#	#ADJ#	#falsifiabilité#	#N#	#propriété#	#PROPRIETE#
303	#familier#	#ADJ#	#familiarité#	#N#	#propriété#	#PROPRIETE#
304	#fameux#	#ADJ#	#famosité#	#N#	#évaluatif#	#PROPRIETE#
305	#fastidieux#	#ADJ#	#fastidiosité#	#N#	#évaluatif#	#PROPRIETE#
306	#fastueux#	#ADJ#	#fastuosité#	#N#	#évaluatif#	#PROPRIETE#
307	#fatal#	#ADJ#	#fatalité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
308	#fatigable#	#ADJ#	#fatigabilité#	#N#	#propriété#	#PROPRIETE#
309	#fat#	#ADJ#	#fatuité#	#N#	#attitude#	#ATTITUDE#
310	#fermentescible#	#ADJ#	#fermentescibilité#	#N#	#propriété#	#PROPRIETE#
311	#ferrugineux#	#ADJ#	#ferruginosité#	#N#	#RELATIONNEL#	#PROPRIETE / MERO4 / RELATION#
312	#fertile#	#ADJ#	#fertilité#	#N#	#propriété#	#PROPRIETE#
313	#festif#	#ADJ#	#festivité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE / PERIODE#
314	#fiable#	#ADJ#	#fiabilité#	#N#	#propriété#	#PROPRIETE#
315	#fidèle#	#ADJ#	#fidélité#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
316	#filable#	#ADJ#	#filabilité#	#N#	#propriété#	#PROPRIETE#
317	#filial#	#ADJ#	#filialité#	#N#	#propriété / RELATIONNEL#	#RELATION#
318	#filtrable#	#ADJ#	#filtrabilité#	#N#	#propriété#	#PROPRIETE#
319	#final#	#ADJ#	#finalité#	#N#	#propriété#	#PROPRIETE#
320	#fiscal#	#ADJ#	#fiscalité#	#N#	#RELATIONNEL#	#RELATION#
321	#fissipare#	#ADJ#	#fissiparité#	#N#	#propriété#	#PROPRIETE#
322	#fixe#	#ADJ#	#fixité#	#N#	#propriété#	#PROPRIETE#
323	#flaccide#	#ADJ#	#flaccidité#	#N#	#physique#	#PROPRIETE#
324	#flatueux#	#ADJ#	#flatuosité#	#N#	#RELATIONNEL#	#RELATION#
325	#flexible#	#ADJ#	#flexibilité#	#N#	#physique / attitude#	#PROPRIETE#
326	#flexueux#	#ADJ#	#flexuosité#	#N#	#RELATIONNEL#	#PROPRIETE / OCCURRENCE / MERO3#
327	#flottable#	#ADJ#	#flottabilité#	#N#	#propriété#	#PROPRIETE#
328	#fluide#	#ADJ#	#fluidité#	#N#	#RELATIONNEL#	#PROPRIETE / MESURE#
329	#fonctionnel#	#ADJ#	#fonctionnalité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE / RELATION#
330	#fongible#	#ADJ#	#fongibilité#	#N#	#propriété#	#PROPRIETE#
331	#fongueux#	#ADJ#	#fongosité#	#N#	#propriété#	#PROPRIETE / OBJET CONCRET#
332	#formable#	#ADJ#	#formabilité#	#N#	#propriété#	#PROPRIETE#
333	#formel#	#ADJ#	#formalité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
334	#fortuit#	#ADJ#	#fortuité#	#N#	#propriété#	#PROPRIETE#
335	#fossile#	#ADJ#	#fossilité#	#N#	#propriété#	#PROPRIETE#
336	#fragile#	#ADJ#	#fragilité#	#N#	#propriété#	#PROPRIETE#
337	#français#	#ADJ#	#francité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
338	#friable#	#ADJ#	#friabilité#	#N#	#propriété#	#PROPRIETE#
339	#frigide#	#ADJ#	#frigidité#	#N#	#propriété#	#PROPRIETE#
340	#frileux#	#ADJ#	#frilosité#	#N#	#physique#	#PROPRIETE#
341	#frivole#	#ADJ#	#frivolité#	#N#	#attitude#	#PROPRIETE / OCCURRENCE / OBJET CONCRET#
342	#froissable#	#ADJ#	#froissabilité#	#N#	#propriété#	#PROPRIETE#
343	#frontal#	#ADJ#	#frontalité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
344	#frugal#	#ADJ#	#frugalité#	#N#	#évaluatif#	#PROPRIETE#
345	#fugace#	#ADJ#	#fugacité#	#N#	#propriété#	#PROPRIETE#
346	#fugitif#	#ADJ#	#fugitivité#	#N#	#propriété#	#PROPRIETE#
347	#fuligineux#	#ADJ#	#fuliginosité#	#N#	#propriété#	#OBJET CONCRET#
348	#fusible#	#ADJ#	#fusibilité#	#N#	#propriété#	#PROPRIETE#
349	#futile#	#ADJ#	#futilité#	#N#	#évaluatif#	#PROPRIETE / ATTITUDE / OCCURRENCE / OBJET CONCRET#
350	#fébrile#	#ADJ#	#fébrilité#	#N#	#propriété#	#PROPRIETE#
351	#fécondable#	#ADJ#	#fécondabilité#	#N#	#propriété#	#PROPRIETE#
352	#fécond#	#ADJ#	#fécondité#	#N#	#propriété#	#PROPRIETE#
353	#félin#	#ADJ#	#félinité#	#N#	#propriété#	#PROPRIETE#
354	#féminin#	#ADJ#	#féminité#	#N#	#physique / attitude#	#PROPRIETE#
355	#féodal#	#ADJ#	#féodalité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE / RELATION#
356	#féroce#	#ADJ#	#férocité#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
357	#fétide#	#ADJ#	#fétidité#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
358	#gemmipare#	#ADJ#	#gemmiparité#	#N#	#propriété#	#PROPRIETE#
359	#germain#	#ADJ#	#germanité#	#N#	#ethnique#	#PROPRIETE / APPARTENANCE / RELATION#
360	#gestuel#	#ADJ#	#gestualité#	#N#	#propriété / RELATIONNEL#	#RELATION#
361	#gibbeux#	#ADJ#	#gibbosité#	#N#	#RELATIONNEL#	#MERO3#
362	#glauque#	#ADJ#	#glaucité#	#N#	#attitude / évaluatif#	#PROPRIETE#
363	#global#	#ADJ#	#globalité#	#N#	#propriété#	#PROPRIETE#
364	#gracile#	#ADJ#	#gracilité#	#N#	#évaluatif#	#PROPRIETE#
365	#graduel#	#ADJ#	#gradualité#	#N#	#propriété#	#PROPRIETE#
366	#grammatical#	#ADJ#	#grammaticalité#	#N#	#propriété#	#PROPRIETE#
367	#granulaire#	#ADJ#	#granularité#	#N#	#propriété / RELATIONNEL#	#MESURE#
368	#gratuit#	#ADJ#	#gratuité#	#N#	#propriété#	#PROPRIETE#
369	#gravide#	#ADJ#	#gravidité#	#N#	#état#	#PROPRIETE#
370	#grave#	#ADJ#	#gravité#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
371	#grec#	#ADJ#	#grécité#	#N#	#ethnique#	#PROPRIETE / APPARTENANCE / OCCURRENCE#
372	#grégaire#	#ADJ#	#grégarité#	#N#	#propriété#	#PROPRIETE#
373	#gélif#	#ADJ#	#gélivité#	#N#	#RELATIONNEL#	#PROPRIETE / OCCURRENCE / RELATION#
374	#gémellaire#	#ADJ#	#gémellarité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE / MERO1 / RELATION#
375	#jumeau#	#ADJ#	#gémellité#	#N#	#physique#	#PROPRIETE#
376	#génial#	#ADJ#	#génialité#	#N#	#évaluatif#	#PROPRIETE#
377	#génital#	#ADJ#	#génitalité#	#N#	#propriété#	#PROPRIETE#
378	#général#	#ADJ#	#généralité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
379	#généreux#	#ADJ#	#générosité#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
380	#habile#	#ADJ#	#habilité#	#N#	#attitude / évaluatif#	#PROPRIETE#
381	#habitable#	#ADJ#	#habitabilité#	#N#	#propriété#	#PROPRIETE#
382	#hermétique#	#ADJ#	#herméticité#	#N#	#propriété#	#PROPRIETE#
383	#hilare#	#ADJ#	#hilarité#	#N#	#état#	#PROPRIETE / OCCURRENCE#
384	#historique#	#ADJ#	#historicité#	#N#	#RELATIONNEL#	#MERO2 / RELATION#
385	#homogène#	#ADJ#	#homogénéité#	#N#	#propriété#	#PROPRIETE#
386	#homosexuel#	#ADJ#	#homosexualité#	#N#	#propriété#	#PROPRIETE#
387	#honorable#	#ADJ#	#honorabilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
388	#horizontal#	#ADJ#	#horizontalité#	#N#	#propriété#	#PROPRIETE#
389	#hospitalier#	#ADJ#	#hospitalité#	#N#	#propriété#	#PROPRIETE#
390	#hostile#	#ADJ#	#hostilité#	#N#	#attitude / évaluatif#	#PROPRIETE / ATTITUDE / OCCURRENCE#
391	#humain#	#ADJ#	#humanité#	#N#	#physique / attitude#	#PROPRIETE / MERO4 / RELATION#
392	#humide#	#ADJ#	#humidité#	#N#	#physique#	#PROPRIETE / OBJET CONCRET#
393	#humble#	#ADJ#	#humilité#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
394	#hybride#	#ADJ#	#hybridité#	#N#	#physique#	#PROPRIETE#
395	#hydraulique#	#ADJ#	#hydraulicité#	#N#	#propriété#	#PROPRIETE#
396	#hydroélectrique#	#ADJ#	#hydroélectricité#	#N#	#propriété#	#OBJET CONCRET#
397	#hygrométrique#	#ADJ#	#hygrométricité#	#N#	#propriété#	#MESURE#
398	#hygroscopique#	#ADJ#	#hygroscopicité#	#N#	#propriété#	#PROPRIETE#
399	#hyperactif#	#ADJ#	#hyperactivité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
400	#hypersensible#	#ADJ#	#hypersensibilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
401	#hyperémotif#	#ADJ#	#hyperémotivité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
402	#hypnotisable#	#ADJ#	#hypnotisabilité#	#N#	#propriété#	#PROPRIETE#
403	#hédonique#	#ADJ#	#hédonicité#	#N#	#RELATIONNEL#	#PROPRIETE / RELATION#
404	#hémisphérique#	#ADJ#	#hémisphéricité#	#N#	#RELATIONNEL#	#PROPRIETE / MERO4 / RELATION#
405	#héritable#	#ADJ#	#héritabilité#	#N#	#propriété#	#PROPRIETE#
406	#héroïque#	#ADJ#	#héroïcité#	#N#	#RELATIONNEL#	#PROPRIETE / ATTITUDE / OCCURRENCE / RELATION#
407	#hérétique#	#ADJ#	#héréticité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
408	#hétérogène#	#ADJ#	#hétérogénéité#	#N#	#propriété#	#PROPRIETE#
409	#hétérosexuel#	#ADJ#	#hétérosexualité#	#N#	#propriété#	#PROPRIETE#
410	#idoine#	#ADJ#	#idonéité#	#N#	#évaluatif#	#PROPRIETE#
411	#idéal#	#ADJ#	#idéalité#	#N#	#propriété#	#PROPRIETE#
412	#ignoble#	#ADJ#	#ignobilité#	#N#	#attitude / évaluatif#	#PROPRIETE / ATTITUDE / OCCURRENCE#
413	#illicite#	#ADJ#	#illicité#	#N#	#propriété#	#PROPRIETE#
414	#illisible#	#ADJ#	#illisibilité#	#N#	#propriété#	#PROPRIETE#
415	#illogique#	#ADJ#	#illogicité#	#N#	#propriété#	#PROPRIETE#
416	#illégal#	#ADJ#	#illégalité#	#N#	#propriété#	#PROPRIETE#
417	#illégitime#	#ADJ#	#illégitimité#	#N#	#propriété#	#PROPRIETE#
418	#imbécile#	#ADJ#	#imbécillité#	#N#	#attitude / évaluatif#	#PROPRIETE / ATTITUDE / OCCURRENCE#
419	#imitable#	#ADJ#	#imitabilité#	#N#	#propriété#	#PROPRIETE#
420	#immature#	#ADJ#	#immaturité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE#
421	#immatériel#	#ADJ#	#immatérialité#	#N#	#propriété#	#PROPRIETE#
422	#immense#	#ADJ#	#immensité#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
423	#immiscible#	#ADJ#	#immiscibilité#	#N#	#propriété#	#PROPRIETE#
424	#immobile#	#ADJ#	#immobilité#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
425	#immonde#	#ADJ#	#immondicité#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
426	#immoral#	#ADJ#	#immoralité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE#
427	#immortel#	#ADJ#	#immortalité#	#N#	#propriété#	#PROPRIETE#
428	#immuable#	#ADJ#	#immuabilité#	#N#	#propriété#	#PROPRIETE#
429	#immun#	#ADJ#	#immunité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
430	#immutable#	#ADJ#	#immutabilité#	#N#	#propriété#	#PROPRIETE#
431	#impalpable#	#ADJ#	#impalpabilité#	#N#	#propriété#	#PROPRIETE#
432	#impair#	#ADJ#	#imparité#	#N#	#propriété#	#PROPRIETE#
433	#impartial#	#ADJ#	#impartialité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE#
434	#impassible#	#ADJ#	#impassibilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE#
435	#impavide#	#ADJ#	#impavidité#	#N#	#attitude#	#ATTITUDE#
436	#impeccable#	#ADJ#	#impeccabilité#	#N#	#propriété#	#PROPRIETE#
437	#impensable#	#ADJ#	#impensabilité#	#N#	#propriété#	#PROPRIETE#
438	#imperceptible#	#ADJ#	#imperceptibilité#	#N#	#propriété#	#PROPRIETE#
439	#imperfectible#	#ADJ#	#imperfectibilité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
440	#impermutable#	#ADJ#	#impermutabilité#	#N#	#propriété#	#PROPRIETE#
441	#imperméable#	#ADJ#	#imperméabilité#	#N#	#propriété#	#PROPRIETE#
442	#impersonnel#	#ADJ#	#impersonnalité#	#N#	#propriété#	#PROPRIETE#
443	#imperturbable#	#ADJ#	#imperturbabilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
444	#impitoyable#	#ADJ#	#impitoyabilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
445	#implacable#	#ADJ#	#implacabilité#	#N#	#propriété#	#PROPRIETE#
446	#impondérable#	#ADJ#	#impondérabilité#	#N#	#propriété#	#PROPRIETE#
447	#impopulaire#	#ADJ#	#impopularité#	#N#	#propriété#	#PROPRIETE#
448	#importun#	#ADJ#	#importunité#	#N#	#attitude / évaluatif#	#PROPRIETE / ATTITUDE#
449	#impossible#	#ADJ#	#impossibilité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
450	#impraticable#	#ADJ#	#impraticabilité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
451	#imprenable#	#ADJ#	#imprenabilité#	#N#	#propriété#	#PROPRIETE#
452	#imprescriptible#	#ADJ#	#imprescriptibilité#	#N#	#propriété#	#PROPRIETE#
453	#impressible#	#ADJ#	#impressibilité#	#N#	#propriété#	#PROPRIETE#
454	#impressionnable#	#ADJ#	#impressionnabilité#	#N#	#propriété#	#PROPRIETE#
455	#improbable#	#ADJ#	#improbabilité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE / MESURE#
456	#improbe#	#ADJ#	#improbité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE#
457	#improductif#	#ADJ#	#improductivité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE#
458	#imprévisible#	#ADJ#	#imprévisibilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE#
459	#impudique#	#ADJ#	#impudicité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE#
460	#impulsif#	#ADJ#	#impulsivité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE#
461	#imputable#	#ADJ#	#imputabilité#	#N#	#propriété#	#PROPRIETE#
462	#imputrescible#	#ADJ#	#imputrescibilité#	#N#	#propriété#	#PROPRIETE#
463	#impécunieux#	#ADJ#	#impécuniosité#	#N#	#propriété#	#PROPRIETE#
464	#impénétrable#	#ADJ#	#impénétrabilité#	#N#	#propriété#	#PROPRIETE#
465	#impératif#	#ADJ#	#impérativité#	#N#	#propriété#	#PROPRIETE#
466	#impérieux#	#ADJ#	#impériosité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE#
467	#impétueux#	#ADJ#	#impétuosité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
468	#inaccessible#	#ADJ#	#inaccessibilité#	#N#	#propriété#	#PROPRIETE#
469	#inadmissible#	#ADJ#	#inadmissibilité#	#N#	#propriété#	#PROPRIETE#
470	#inaliénable#	#ADJ#	#inaliénabilité#	#N#	#propriété#	#PROPRIETE#
471	#inaltérable#	#ADJ#	#inaltérabilité#	#N#	#propriété#	#PROPRIETE#
472	#inamissible#	#ADJ#	#inamissibilité#	#N#	#propriété#	#PROPRIETE#
473	#inamovible#	#ADJ#	#inamovibilité#	#N#	#propriété#	#PROPRIETE#
474	#inapplicable#	#ADJ#	#inapplicabilité#	#N#	#propriété#	#PROPRIETE#
475	#inauthentique#	#ADJ#	#inauthenticité#	#N#	#propriété#	#PROPRIETE#
476	#incalculable#	#ADJ#	#incalculabilité#	#N#	#propriété#	#PROPRIETE#
477	#incessible#	#ADJ#	#incessibilité#	#N#	#propriété#	#PROPRIETE#
478	#incivil#	#ADJ#	#incivilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE#
479	#incoercible#	#ADJ#	#incoercibilité#	#N#	#propriété#	#PROPRIETE#
480	#incombustible#	#ADJ#	#incombustibilité#	#N#	#propriété#	#PROPRIETE#
481	#incommensurable#	#ADJ#	#incommensurabilité#	#N#	#propriété#	#PROPRIETE#
482	#incommode#	#ADJ#	#incommodité#	#N#	#propriété#	#PROPRIETE#
483	#incommunicable#	#ADJ#	#incommunicabilité#	#N#	#propriété#	#PROPRIETE#
484	#incommutable#	#ADJ#	#incommutabilité#	#N#	#propriété#	#PROPRIETE#
485	#incompatible#	#ADJ#	#incompatibilité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
486	#incompressible#	#ADJ#	#incompressibilité#	#N#	#propriété#	#PROPRIETE#
487	#incompréhensible#	#ADJ#	#incompréhensibilité#	#N#	#propriété#	#PROPRIETE#
488	#inconcevable#	#ADJ#	#inconcevabilité#	#N#	#propriété#	#PROPRIETE#
489	#inconciliable#	#ADJ#	#inconciliabilité#	#N#	#propriété#	#PROPRIETE#
490	#inconditionnel#	#ADJ#	#inconditionnalité#	#N#	#propriété#	#PROPRIETE#
491	#incongru#	#ADJ#	#incongruité#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
492	#inconnaissable#	#ADJ#	#inconnaissabilité#	#N#	#propriété#	#PROPRIETE#
493	#inconstitutionnel#	#ADJ#	#inconstitutionnalité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
494	#incontestable#	#ADJ#	#incontestabilité#	#N#	#propriété#	#PROPRIETE#
495	#inconvertible#	#ADJ#	#inconvertibilité#	#N#	#propriété#	#PROPRIETE#
496	#incorporel#	#ADJ#	#incorporalité#	#N#	#propriété#	#PROPRIETE#
497	#incorrigible#	#ADJ#	#incorrigibilité#	#N#	#propriété#	#PROPRIETE#
498	#incorruptible#	#ADJ#	#incorruptibilité#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
499	#incroyable#	#ADJ#	#incrédibilité#	#N#	#propriété#	#PROPRIETE#
500	#incrédule#	#ADJ#	#incrédulité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
501	#incurable#	#ADJ#	#incurabilité#	#N#	#propriété#	#PROPRIETE#
502	#indescriptible#	#ADJ#	#indescriptibilité#	#N#	#propriété#	#PROPRIETE#
503	#indestructible#	#ADJ#	#indestructibilité#	#N#	#propriété#	#PROPRIETE#
504	#indicible#	#ADJ#	#indicibilité#	#N#	#propriété#	#PROPRIETE#
505	#indigne#	#ADJ#	#indignité#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
506	#indiscernable#	#ADJ#	#indiscernabilité#	#N#	#propriété#	#PROPRIETE#
507	#indispensable#	#ADJ#	#indispensabilité#	#N#	#propriété#	#PROPRIETE#
508	#indisponible#	#ADJ#	#indisponibilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
509	#indissoluble#	#ADJ#	#indissolubilité#	#N#	#propriété#	#PROPRIETE#
510	#individuel#	#ADJ#	#individualité#	#N#	#propriété#	#PROPRIETE / MERO3#
511	#indivisible#	#ADJ#	#indivisibilité#	#N#	#propriété#	#PROPRIETE#
512	#indocile#	#ADJ#	#indocilité#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
513	#indomptable#	#ADJ#	#indomptabilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
514	#indéclinable#	#ADJ#	#indéclinabilité#	#N#	#propriété#	#PROPRIETE#
515	#indécrottable#	#ADJ#	#indécrottabilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
516	#indéfectible#	#ADJ#	#indéfectibilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
517	#indéfini#	#ADJ#	#indéfinité#	#N#	#physique#	#PROPRIETE#
518	#indéformable#	#ADJ#	#indéformabilité#	#N#	#propriété#	#PROPRIETE#
519	#indélébile#	#ADJ#	#indélébilité#	#N#	#propriété#	#PROPRIETE#
520	#indéterminable#	#ADJ#	#indéterminabilité#	#N#	#propriété#	#PROPRIETE#
521	#ineffable#	#ADJ#	#ineffabilité#	#N#	#propriété#	#PROPRIETE#
522	#inefficace#	#ADJ#	#inefficacité#	#N#	#propriété#	#PROPRIETE#
523	#inessentiel#	#ADJ#	#inessentialité#	#N#	#propriété#	#PROPRIETE#
524	#inexcitable#	#ADJ#	#inexcitabilité#	#N#	#propriété#	#PROPRIETE#
525	#inexigible#	#ADJ#	#inexigibilité#	#N#	#propriété#	#PROPRIETE#
526	#inexorable#	#ADJ#	#inexorabilité#	#N#	#propriété#	#PROPRIETE#
527	#inexplicable#	#ADJ#	#inexplicabilité#	#N#	#propriété#	#PROPRIETE#
528	#inexpressif#	#ADJ#	#inexpressivité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
529	#inexprimable#	#ADJ#	#inexprimabilité#	#N#	#propriété#	#PROPRIETE#
530	#inexpugnable#	#ADJ#	#inexpugnabilité#	#N#	#propriété#	#PROPRIETE#
531	#inextensible#	#ADJ#	#inextensibilité#	#N#	#propriété#	#PROPRIETE#
532	#inextricable#	#ADJ#	#inextricabilité#	#N#	#propriété#	#PROPRIETE#
533	#infaillible#	#ADJ#	#infaillibilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
534	#infantile#	#ADJ#	#infantilité#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
535	#infatigable#	#ADJ#	#infatigabilité#	#N#	#propriété#	#PROPRIETE#
536	#infectieux#	#ADJ#	#infectiosité#	#N#	#RELATIONNEL#	#PROPRIETE / RELATION#
537	#infertile#	#ADJ#	#infertilité#	#N#	#propriété#	#PROPRIETE#
538	#infidèle#	#ADJ#	#infidélité#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
539	#infime#	#ADJ#	#infimité#	#N#	#propriété#	#PROPRIETE#
540	#infini#	#ADJ#	#infinité#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
541	#infinitésimal#	#ADJ#	#infinitésimalité#	#N#	#propriété#	#PROPRIETE#
542	#infirme#	#ADJ#	#infirmité#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
543	#inflammable#	#ADJ#	#inflammabilité#	#N#	#propriété#	#PROPRIETE#
544	#inflexible#	#ADJ#	#inflexibilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
545	#influençable#	#ADJ#	#influençabilité#	#N#	#propriété#	#PROPRIETE#
546	#informe#	#ADJ#	#informité#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
547	#infroissable#	#ADJ#	#infroissabilité#	#N#	#propriété#	#PROPRIETE#
548	#inférieur#	#ADJ#	#infériorité#	#N#	#évaluatif#	#PROPRIETE#
549	#ingénieux#	#ADJ#	#ingéniosité#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
550	#ingénu#	#ADJ#	#ingénuité#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
551	#inhabile#	#ADJ#	#inhabilité#	#N#	#attitude#	#PROPRIETE#
552	#inhabitable#	#ADJ#	#inhabitabilité#	#N#	#propriété#	#PROPRIETE#
553	#inhospitalier#	#ADJ#	#inhospitalité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
554	#inhumain#	#ADJ#	#inhumanité#	#N#	#propriété#	#PROPRIETE / ATTITUDE / OCCURRENCE#
555	#inimitable#	#ADJ#	#inimitabilité#	#N#	#propriété#	#PROPRIETE#
556	#ininflammable#	#ADJ#	#ininflammabilité#	#N#	#propriété#	#PROPRIETE#
557	#inintelligible#	#ADJ#	#inintelligibilité#	#N#	#propriété#	#PROPRIETE#
558	#injustifiable#	#ADJ#	#injustifiabilité#	#N#	#propriété#	#PROPRIETE#
559	#innombrable#	#ADJ#	#innombrabilité#	#N#	#propriété#	#PROPRIETE#
560	#inné#	#ADJ#	#innéité#	#N#	#propriété#	#PROPRIETE#
561	#inoculable#	#ADJ#	#inoculabilité#	#N#	#propriété#	#PROPRIETE#
562	#inofficieux#	#ADJ#	#inofficiosité#	#N#	#propriété#	#PROPRIETE#
563	#inopportun#	#ADJ#	#inopportunité#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
564	#inopérable#	#ADJ#	#inopérabilité#	#N#	#propriété#	#PROPRIETE#
565	#insaisissable#	#ADJ#	#insaisissabilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
566	#insalubre#	#ADJ#	#insalubrité#	#N#	#propriété#	#PROPRIETE#
567	#insatiable#	#ADJ#	#insatiabilité#	#N#	#propriété#	#PROPRIETE#
568	#insensible#	#ADJ#	#insensibilité#	#N#	#propriété#	#PROPRIETE#
569	#insexuel#	#ADJ#	#insexualité#	#N#	#propriété#	#PROPRIETE#
570	#insincère#	#ADJ#	#insincérité#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
571	#insipide#	#ADJ#	#insipidité#	#N#	#évaluatif#	#PROPRIETE / OBJET CONCRET#
572	#insociable#	#ADJ#	#insociabilité#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
573	#insoluble#	#ADJ#	#insolubilité#	#N#	#propriété#	#PROPRIETE#
574	#insolvable#	#ADJ#	#insolvabilité#	#N#	#propriété#	#PROPRIETE#
